,loss,min_data_in_leaf,num_leaves,feature_fraction,bagging_fraction,lambda_l1,lambda_l2,train_time
244,3.2808236336698005,4,55,0.883,0.447,4.9485377629064535,1.2252870270218414,1.0978073480073365
58,3.2813508403343636,20,46,0.685,0.76,1.7135144063438819,0.10341267790259567,0.9071178750600666
245,3.2817718554334414,17,59,0.682,0.5710000000000001,2.620606843153041,2.57345205983076,1.009792371885851
139,3.2824195326848677,11,30,0.8079999999999999,0.759,0.311360829644745,2.0361343417983537,0.5934451939538121
76,3.28282601723117,12,41,0.637,0.49200000000000005,0.3424041309960094,1.496060235383059,1.165765847079456
67,3.282966356205535,7,39,0.835,0.38,2.4261060566313404,2.99037779883337,0.806463013170287
358,3.283175187314256,37,38,0.742,0.919,0.5382405355608451,2.7652018307460047,0.6505438010208309
194,3.283255259808848,2,61,0.83,0.637,4.577805736111358,2.1872318939822617,1.173255316913128
327,3.2837893678367185,5,47,0.526,0.96,0.1266905311870994,3.1063567905149685,0.8624324081465602
304,3.28419887819395,8,61,0.511,0.835,1.6713283894494833,5.222231748692245,1.0373646561056376
472,3.2848621674107017,27,50,0.745,0.8,1.7632684855570904,1.3181944058384216,0.8603830959182233
371,3.2850935649618243,2,57,0.48100000000000004,0.87,1.8162657390221741,2.1761091537554025,1.1962331410031766
127,3.2853470044719195,22,49,0.848,0.802,4.8629557689675895,4.559403805638251,0.9003761059138924
41,3.2857532037308013,3,34,0.8909999999999999,0.359,1.0023681843548744,3.829936094686684,0.7734605090226978
193,3.285800844138244,5,55,0.898,0.8290000000000001,5.22031417218416,3.1187208894491967,0.9886218139436096
220,3.286012769846223,10,35,0.828,0.489,2.494348924756689,2.336021278233322,0.7006175930146128
444,3.287239129037743,1,62,0.7,0.8640000000000001,3.0267245332088684,2.1427552682729463,1.2581293089315295
199,3.2875940447139937,7,50,0.853,0.603,3.904624102332861,2.0607087993906785,0.9753283441532404
18,3.2876717666089017,22,62,0.894,0.275,4.536318365208583,4.504046058809613,1.0902413111180067
318,3.2886629076055223,10,57,0.602,0.741,1.5879401147529442,4.755108576394638,1.0324796650093049
348,3.2893483538672355,1,51,0.595,0.825,0.6087972940971291,5.639584865686418,0.9649209000635892
477,3.2899797995375355,12,53,0.6459999999999999,0.292,0.8194768882845472,3.6627775169040833,1.0201358059421182
162,3.290102340431853,22,60,0.664,0.43200000000000005,0.10577782155585497,0.3103943952696948,0.9838820460718124
356,3.290903915465203,1,49,0.564,0.895,2.086469744118403,2.3846339113259267,0.9056905792094768
106,3.2911934924214483,32,55,0.66,0.231,0.5288004005199389,1.845661381580733,0.9319575720001012
317,3.291394683944606,9,60,0.8340000000000001,0.9990000000000001,2.8288722414192367,5.868577027337213,1.1668534479103982
460,3.2922902800249285,13,61,0.733,0.815,4.502170472050818,1.5929451889598458,1.1655521229840815
37,3.295163953451699,1,46,0.618,0.157,1.6067550514683702,4.862121878200238,0.9248758829198778
99,3.29568495778614,21,39,0.514,0.34,0.4462363828581167,1.354474198652491,0.7045083430130035
169,3.2960013062475637,10,55,0.615,0.63,2.1309493792116085,0.14415164015777482,1.0303571550175548
210,3.296451933157165,8,31,0.71,0.685,1.0029180085546407,1.6040887338551908,0.6528972240630537
419,3.2974338799943115,10,52,0.615,0.873,1.7807840940744968,2.9985862122319915,0.9111806480214
20,3.2979621343941883,13,62,0.752,0.221,4.113444779622748,0.38041884305574136,1.0782936320174483
360,3.2984735676011767,3,43,0.632,0.8190000000000001,2.6005109250217866,2.924013050815125,0.8136677360162139
124,3.2987144955783867,11,52,0.677,0.695,3.2460072218298124,3.499222912731072,1.0344900018535554
330,3.299299774457017,2,33,0.609,0.997,0.4457420763627949,4.640509285894769,0.7158825448714197
235,3.2994398182894247,1,52,0.652,0.369,3.1308247325599683,1.5334905524773683,0.9702583581674844
0,3.300731382958872,7,48,0.8109999999999999,0.3,4.384284480842918,1.599763578899667,1.0337921301834283
346,3.3010345894117474,4,41,0.644,0.871,1.6864688281630968,6.465066483900722,1.0282919730525464
374,3.301744096903424,7,45,0.5720000000000001,0.9690000000000001,0.8203972566150016,5.137968071677448,0.8120441550854594
354,3.3019395878519933,8,36,0.613,0.799,0.9124179454395376,5.404076725448056,0.7151109518017621
395,3.3021921681075486,31,49,0.63,0.9009999999999999,0.3208114564844179,4.343840697507248,1.0228186519816518
455,3.3041772901947737,1,42,0.698,0.96,2.253004742316865,3.2022984365622187,0.9868454600218683
399,3.304498022744636,30,50,0.757,0.8690000000000001,2.613726751478468,6.045436770871498,1.1480976149905473
186,3.3047104681382753,24,28,0.8540000000000001,0.624,1.8035704336847225,2.6315117358430884,0.5886047021485865
21,3.3047596044354517,12,62,0.732,0.201,3.7742019394123836,0.17044370085888086,1.0831522080115974
187,3.304829963951643,13,48,0.767,0.56,4.146960489159017,1.1811710604144674,0.8872859708499163
391,3.3049035564336746,6,40,0.508,0.821,2.402002807990808,2.6424485404507023,0.7729324109386653
205,3.305039955640902,12,26,0.812,0.787,0.6918940182170343,1.9290846974125064,0.5576931468676776
347,3.306339111092025,36,43,0.69,0.904,0.11779895935607923,3.7008357076001888,0.7308846928644925
144,3.3065659611244804,17,40,0.7609999999999999,0.9620000000000001,3.1579892228943915,1.722209528093455,0.7720522410236299
86,3.3073570910692913,19,36,0.6940000000000001,0.23,1.5332219306352777,7.738823876229521,1.504974813899025
142,3.3079548004244197,12,59,0.428,0.72,0.14700985998503724,4.754793591970022,0.8980133021250367
492,3.309887169886496,3,40,0.823,0.899,3.1508488645833577,1.5319209484804257,0.8534553139470518
130,3.3099769081312616,21,42,0.871,0.66,3.532234822530812,3.199753432932152,0.8554442569147795
350,3.3100627189304968,5,39,0.6759999999999999,0.94,1.877165035177469,4.5856906252333065,0.7476593130268157
196,3.3103818340266566,8,33,0.8759999999999999,0.767,3.0734828680132127,2.7885300648484344,0.7567643879447132
97,3.3105503001069327,15,52,0.674,0.501,3.0718557539749485,1.6835556319911231,0.917421099031344
36,3.31074440939694,9,29,0.8009999999999999,0.24600000000000002,0.9260293851523258,4.027661680121464,0.6158580218907446
88,3.3111091538257478,3,41,0.8270000000000001,0.207,3.4277431925909885,4.534947696863645,1.5868037790060043
104,3.3117780929086162,31,42,0.7190000000000001,0.47,2.2697996420720297,2.2486034589199075,0.7752184600103647
26,3.311801280842912,33,44,0.5,0.615,1.4494220395531547,0.9934646028034344,0.761534899007529
381,3.3132071338739904,2,47,0.608,0.83,1.5654600723163783,4.852615995420479,0.8894656749907881
312,3.3136705053605784,6,50,0.76,0.9229999999999999,3.314658681041226,2.303259244185438,0.9859226229600608
75,3.3144230926307316,14,63,0.544,0.445,2.9062072831526344,3.8373119952509316,1.1071070590987802
496,3.314725283815725,5,49,0.813,0.828,3.8577817076283054,3.5992803441995123,0.9619558111298828
234,3.3154085232962065,11,62,0.7440000000000001,0.7340000000000001,3.6947425675849597,0.11429181809835487,1.0578329120762646
109,3.316076737649663,19,25,0.7809999999999999,0.598,0.9179178249336782,0.7241950075111983,0.5257089459337294
44,3.3164343552282216,6,59,0.773,0.45,3.5136686045792693,1.603302944359936,1.1221372510772198
156,3.318116579608448,14,59,0.748,0.616,3.378800119881568,2.4936113237774604,1.0892916859593242
313,3.3183316960406213,32,56,0.537,0.728,1.2776425652273449,2.529955219457139,0.9000152370426804
170,3.3196582534867187,6,51,0.465,0.66,1.383592217976166,1.4052609400574143,0.8854160399641842
61,3.3206431334060467,5,21,0.853,0.711,0.13851424043322236,2.2416736971996585,0.5744343439582735
222,3.320924068439536,13,43,0.88,0.465,5.121432647693388,1.4337595158030134,0.8207609388045967
202,3.3214913513384365,4,64,0.446,0.537,1.9401048188155747,8.812597335981756,1.1210987630765883
482,3.3233887624660188,38,45,0.846,0.7859999999999999,2.9574417615408346,9.441534338962104,0.8553502399008721
225,3.323473265229201,3,57,0.8009999999999999,0.552,5.473371799732564,2.8913256310294573,1.0406064840499312
207,3.3235386165250644,10,46,0.8859999999999999,0.564,6.4579046835237035,0.881559505388122,0.8700356530025601
490,3.324140603240536,5,47,0.759,0.9209999999999999,4.293635799665823,2.663252427082726,0.9531411039642991
281,3.324877968070564,9,58,0.433,0.631,1.9971325277227128,2.4206659668814536,1.2640359099023044
62,3.325007244352942,25,36,0.74,0.518,3.0817559808277872,3.551875888822984,0.7550239560659975
319,3.325270881784707,8,61,0.718,0.772,4.338492257700709,2.864198560980165,1.0948057661298662
25,3.3278650813066872,26,56,0.44,0.40700000000000003,0.1658758878936235,1.257708172315102,0.9195469568949192
74,3.3280724100404018,12,61,0.6629999999999999,0.187,3.9627235012845934,1.8343265935754105,1.09202951611951
110,3.3283801077236497,36,63,0.816,0.361,2.0513538951403683,4.72061234339253,1.0716517358087003
114,3.329324486653397,14,54,0.6990000000000001,0.147,4.481848093677309,8.70824329536554,1.026233318960294
105,3.3293832361437867,18,35,0.9,0.3,3.969632360243041,9.73556689522691,0.7543513770215213
177,3.329409408502962,17,56,0.6509999999999999,0.8170000000000001,3.7064215410411054,1.635954161633704,0.96984431007877
375,3.3294778983340185,4,46,0.539,0.993,2.0805202713058057,6.768138124121228,0.8290550590027124
47,3.329574421220439,15,26,0.711,0.311,2.363869667975118,4.387548601077231,0.5671295940410346
73,3.329596571470748,19,53,0.49700000000000005,0.29600000000000004,3.400311092357363,4.158111107702506,0.8897192189469934
335,3.329730121124898,7,55,0.446,0.919,1.4108899481649468,2.745878028756028,0.8923399420455098
308,3.332960293665197,7,28,0.639,0.782,1.4923813820826886,5.084201301759147,0.5954376340378076
393,3.3347005663432774,3,57,0.78,0.797,6.228822921850115,3.4350343460938837,1.0786597859114408
49,3.3383428206789185,4,59,0.649,0.8370000000000001,5.042816067756216,2.697349078952362,1.8544503420125693
353,3.3386080533382336,1,50,0.691,0.884,4.6582090139305805,4.338027237107829,0.9692375750746578
90,3.339648881551599,14,57,0.73,0.375,4.841800328178188,6.156886965968906,1.034050427144393
311,3.3398927318182627,3,54,0.56,0.877,2.6105528373235916,2.657786491653105,0.9670006670057774
94,3.339936263165558,16,54,0.45799999999999996,0.42200000000000004,2.695557436141761,1.971392535361248,0.8966368739493191
91,3.3407113967581066,34,50,0.853,0.57,5.5518669206417375,1.1173619413061435,0.8543761700857431
392,3.3429074816082727,8,37,0.45399999999999996,0.9279999999999999,1.9229912189459932,4.7488526532925786,0.6794001851230861
321,3.3447243089257963,1,25,0.765,0.802,1.0995901785028095,4.409538635598143,0.6874570781365037
384,3.345141143112368,7,55,0.706,0.91,5.0370891919775165,5.01586863139701,0.9841656610369682
204,3.3454899982601485,6,54,0.8390000000000001,0.7090000000000001,5.763883630733945,4.476032487244564,0.9576857041101904
400,3.3457317790311585,31,46,0.731,0.915,4.0924956126898735,3.882279850516412,1.117205471964553
337,3.3463032020613634,7,53,0.501,0.963,3.942995200472709,4.148342559733367,0.8964319790247828
247,3.3471349473010137,20,56,0.898,0.695,6.6912800877394965,1.0673326798509055,0.8848118030000478
64,3.347292751040845,17,61,0.643,0.67,4.645088312069984,0.5957983426813307,1.1867583841085434
357,3.3476673195460616,33,34,0.7090000000000001,0.866,1.499371513107311,3.508460576911536,0.607390803983435
12,3.3478189353995917,3,28,0.677,0.408,2.3543581435800136,6.502152165152775,0.6243014619685711
23,3.3492013026648526,23,52,0.42200000000000004,0.441,2.6608621120266958,3.649927179948116,0.88839883194305
77,3.351505013592825,16,51,0.804,1.0,5.293370456204238,2.978694441300972,1.3190904790535571
332,3.3527229431737138,4,49,0.6779999999999999,0.981,5.616783033186087,3.3591624286980917,0.9612615332007408
211,3.3532470104075336,1,38,0.8009999999999999,0.652,4.764066737980251,2.509099427544524,0.8073323729913682
39,3.3543845544504967,10,33,0.7120000000000001,0.185,3.9990560646580624,1.7430430042256946,0.6714015109464526
30,3.3548832421403962,26,50,0.57,0.622,3.2337219014975678,0.6713600414194796,0.8789079478010535
96,3.35518741109479,12,18,0.857,0.456,1.2342586720908428,0.10418213221412898,0.5548436890821904
452,3.356330289121633,7,61,0.395,0.986,1.4602143513264425,3.769959250995663,1.0280664758756757
33,3.357409860189936,11,64,0.708,0.159,5.5381324317244385,8.315015823121806,1.0881777829490602
376,3.358185368935467,39,49,0.693,0.9420000000000001,2.843131022562829,4.432657253880946,3.5549441720359027
349,3.3599156427633163,3,48,0.625,0.919,3.07709563436432,6.091340956620496,0.9124603650998324
359,3.3602593980522855,5,45,0.78,1.0,5.914305151489768,3.269225153161898,0.8202171958982944
368,3.3623741059389847,4,44,0.6,0.95,3.7452384424698177,3.1463416516689517,0.7964204999152571
121,3.3633148063551936,1,58,0.615,0.9840000000000001,5.760144912867702,5.519631538751493,1.072036240948364
172,3.3656594123552472,14,23,0.674,0.44,0.4134052848519798,0.9373551515987212,0.5057348089758307
43,3.3695252392706503,15,48,0.821,0.252,7.1368184686963785,5.041332442358674,0.8592568521853536
378,3.3719481615039566,3,51,0.586,0.861,5.277830518962667,5.7360017662462175,0.922420839080587
200,3.371990410468072,9,18,0.9,0.648,1.164247411122373,2.396335356544707,0.4551894571632147
463,3.3733255594031837,7,62,0.331,0.861,1.0270504129350897,1.7266939427924062,0.9602383750025184
83,3.373524328523204,10,45,0.835,0.39299999999999996,6.234727716962674,0.3234163459117938,0.8196535902097821
215,3.374548981231765,7,61,0.415,0.932,1.795111031346191,1.9378799410925875,0.9636112451553344
339,3.3754005266947282,2,56,0.6940000000000001,0.8420000000000001,6.43118238908411,3.3136506985563794,0.972457234049216
87,3.37656096242724,7,27,0.778,0.278,4.282720732354377,1.550975030685127,1.2339525879360735
363,3.376563387804112,5,51,0.792,0.9640000000000001,7.343030018187601,3.739750698578015,0.8438189390581101
388,3.3785518031782926,2,27,0.6809999999999999,0.853,3.262032768125155,3.699628682943291,0.6269034189172089
249,3.3790398765271763,5,61,0.703,0.35200000000000004,7.010781594305928,3.0408731339752344,0.9552927061449736
380,3.381618729194213,26,56,0.77,0.9990000000000001,7.656448579643722,5.511761263356519,1.2847383739426732
289,3.3826864912673096,2,55,0.736,0.883,8.591827211055751,5.000826779406071,0.9637888479046524
42,3.3841964995153404,17,40,0.618,0.102,4.653420954450528,3.1679610146480077,0.7481139199808241
445,3.3842019474078797,10,54,0.304,0.831,2.0212447600551644,1.73579601335805,1.3125926358625293
188,3.384299848918618,10,64,0.6859999999999999,0.45399999999999996,6.150557182188067,8.228486552623796,1.0521587401162833
229,3.384813148575584,9,23,0.897,0.815,4.100913128767192,2.6769756078619493,0.5176303319167346
268,3.3891927876712744,21,57,0.8690000000000001,0.667,7.9255591657125315,2.43604169974348,0.8826442861463875
174,3.3897506424153705,21,54,0.8029999999999999,0.607,6.8755656852608205,1.1813265508737911,0.8901644840370864
55,3.3899979730432266,39,61,0.39799999999999996,0.63,4.318598930080995,4.0838025941156335,0.9631719801109284
369,3.390051013181317,7,40,0.7290000000000001,0.9129999999999999,7.01169753415257,3.5426115616158165,0.7838521159719676
10,3.3903932963849326,17,37,0.6679999999999999,0.889,5.4495655778055285,5.419014921356387,0.6995816989801824
111,3.3905033804881857,23,47,0.47700000000000004,0.191,5.3038703346292,1.0125735276295305,0.8736179720144719
133,3.39252495184877,3,40,0.35600000000000004,0.7959999999999999,1.2952111311712011,4.16074207170254,0.7751266111154109
176,3.3927839762918377,7,45,0.382,0.65,1.9962887141130912,2.154273572114636,0.7805673230905086
115,3.393861354887793,4,56,0.649,0.732,7.7548040729211305,0.4920675666028362,1.5499995378777385
389,3.396763470263389,11,50,0.41600000000000004,0.884,3.5532183788883973,4.558940990484048,0.8042382549028844
297,3.3969772639600273,2,19,0.736,0.862,0.11409364927832175,2.8131196925820614,0.43712601996958256
379,3.3978126338815184,9,22,0.648,0.89,1.0806516304500855,3.821846587318904,0.6457710720133036
255,3.398224582225192,9,31,0.792,0.778,6.021237262697986,4.196274648159873,0.615085099125281
221,3.3988988479203797,18,56,0.392,0.773,3.3616541981864607,7.978223273788828,0.8847359949722886
107,3.398904132085327,16,38,0.40700000000000003,0.64,2.5046309935108253,5.627665884066894,0.6862601779866964
117,3.400280146053583,7,21,0.752,0.402,2.830269276639012,2.296955442643151,0.4877366931177676
141,3.402336486825177,15,38,0.8440000000000001,0.565,7.240649420063213,3.4158683235609617,0.7377384090796113
498,3.403622622662608,2,52,0.73,0.914,8.451340219724079,1.8238118627057,0.8419226740952581
122,3.4044415514462263,10,62,0.583,0.8959999999999999,6.451651725827047,5.879987283209474,0.9863747491035609
214,3.4068577915930986,6,21,0.604,0.84,2.735362243993985,4.284865331771984,0.5085580539889634
101,3.410222555590875,25,45,0.5539999999999999,0.6859999999999999,6.827505316408068,4.33667557437927,0.8058001790195704
8,3.4104650826964167,18,49,0.84,0.21,9.055452831191676,5.377564594578691,0.7996308931615204
338,3.4118505441850244,6,46,0.7440000000000001,0.995,7.9676851741548935,2.5116105529731896,0.7289170708972961
40,3.4151112494554834,5,24,0.8170000000000001,0.115,5.871350896030528,8.155567221652602,0.5635472228750587
28,3.416560790056113,16,43,0.37,0.33899999999999997,1.9806830767875605,2.1606494502642626,0.7330510560423136
93,3.4207874342631386,10,48,0.882,0.261,8.258926657462425,5.315912685093104,0.8170575459953398
51,3.4246895410695566,11,50,0.37200000000000005,0.754,2.9043974748136683,0.9518159009079016,0.8222311527933925
119,3.425161493379232,2,60,0.797,0.9420000000000001,9.99616187186743,2.8966973505351814,0.7889246600680053
464,3.4256289283949233,6,29,0.373,0.8390000000000001,1.312312968474938,2.361696574390763,0.5455884370021522
45,3.429510803835782,8,37,0.355,0.975,2.6007333078392185,2.061077118823534,0.6736195739358664
342,3.4365483650282997,6,30,0.731,0.863,8.938663486051922,1.8276990150660692,0.6024558329954743
178,3.4371160415365543,16,59,0.698,0.573,8.65044139294244,0.70634794427133,0.8064457350410521
16,3.439400317540556,29,59,0.856,0.789,9.843542209211712,6.7912674002582225,0.7478656300809234
52,3.4408648694676947,4,59,0.45899999999999996,0.927,6.046469663038637,5.228103654337362,1.599610605975613
120,3.44124542859871,17,64,0.258,0.948,0.2372889028392625,6.526155625780305,0.8875912129878998
242,3.4412532445627626,13,64,0.86,0.6729999999999999,9.78607138947045,3.719687954505439,0.7931048881728202
253,3.4416239300744143,11,58,0.544,0.8240000000000001,7.4563805955471665,0.7215273267385689,0.8103720750659704
226,3.4468005176963823,16,63,0.846,0.589,9.292123574547247,2.1410476270735077,0.7879260249901563
56,3.454130471311992,8,31,0.5920000000000001,0.925,7.287857433103047,5.692710818389164,0.9856730140745641
19,3.4549071781684337,8,37,0.622,0.7140000000000001,8.134263597237464,2.4277160166812486,0.7450044611468911
13,3.4587257421680824,7,30,0.575,0.564,6.763249017772397,5.851658667611744,0.616863549919799
228,3.459530855263905,15,15,0.767,0.85,1.0898298981624257,6.736867637458524,0.378285245038569
252,3.460948049770188,18,45,0.354,0.72,3.532478420290412,0.3606426611370028,0.7030835791956633
326,3.4622951144060736,1,39,0.57,0.981,9.271793271150349,3.802803820829299,0.7692808948922902
7,3.463332840350601,14,34,0.528,0.109,8.146674246471221,5.842968768660202,0.6869980788324028
112,3.4680529919218883,6,58,0.627,0.809,8.782921353083074,7.1431912627706815,0.8844064981676638
14,3.4690496151190664,5,17,0.8440000000000001,0.898,4.989444068249344,5.957422495326442,0.5001640128903091
191,3.4690849458659927,1,56,0.281,0.7929999999999999,1.505277796418056,3.3228348168047797,0.916841648053378
50,3.4818767087791405,6,64,0.525,0.9740000000000001,9.052674508548346,6.23438662617262,0.8735885061323643
116,3.488010195930305,29,44,0.315,0.102,4.2050376917758925,4.026566228881324,0.7005769540555775
383,3.5010184751787965,1,52,0.552,0.9309999999999999,9.902182175975748,3.32610087624252,0.8671589319128543
9,3.505798487381137,28,20,0.426,0.11900000000000001,3.1945835960524747,2.7878034548362787,0.4608493889681995
476,3.511628586529893,7,24,0.6729999999999999,0.977,9.625246610229679,1.669056540710066,0.5017303859349339
54,3.5119219987503065,1,14,0.5379999999999999,0.7070000000000001,1.1482376616698913,0.6147062205148586,0.4098277948796749
138,3.517124703779951,26,35,0.52,0.9990000000000001,9.59427359613446,3.0848036704248525,0.5916107278317213
307,3.519422417769904,11,16,0.489,0.9059999999999999,2.4186605423213723,4.022136292937152,0.3617430261801928
206,3.5229546767167186,38,51,0.335,0.624,4.405099181124628,3.8959762246221517,0.7791531221009791
60,3.5331175508760797,13,64,0.27899999999999997,0.584,2.1869827760009573,6.753420114444647,1.1566718199755996
248,3.5398162042293277,30,53,0.248,0.5539999999999999,1.79500635210352,5.2920618343877095,0.7646574978716671
240,3.547194119759982,3,11,0.8220000000000001,0.616,0.7181036399289755,1.8546972379836668,0.32247629994526505
95,3.5484767408550417,9,14,0.703,0.7290000000000001,2.1034541417089176,4.913035573285443,0.4405667439568788
2,3.5494285660608016,7,14,0.838,0.992,6.495370142862156,5.535564210259042,0.478046960895881
165,3.5571209442953315,20,12,0.637,0.5770000000000001,0.5846324279946922,1.0511656858032403,0.325122999958694
46,3.5587522602774753,2,53,0.209,0.557,1.8518641665166056,9.772176110625242,0.8363839399535209
167,3.559873271116526,13,17,0.49200000000000005,0.503,8.276769143347089,0.5913985428334246,0.3924001380801201
237,3.574720548286583,7,62,0.19699999999999998,0.638,0.1300959226967997,3.9298870344654326,0.8415136458352208
198,3.5883488258502663,5,57,0.231,0.873,3.254656123749849,1.4855980303337804,0.859562223078683
11,3.5929472554239816,33,39,0.18,0.535,1.3878253071415452,4.269809668445242,0.5890343938954175
218,3.6006624281729365,13,64,0.162,0.7,0.7852117801269485,5.68821708104829,0.8551581080537289
430,3.6050654369330095,6,10,0.795,0.8290000000000001,1.1520284418299136,2.4121426666699572,0.29531010496430105
352,3.613164792567879,3,13,0.7340000000000001,0.846,8.37730011569225,2.6881632864477987,0.3373302719555795
59,3.6168011465206216,31,57,0.23199999999999998,0.669,3.6376564695692335,1.1932467630307328,0.8851756511721759
468,3.621008997297073,10,56,0.265,0.748,5.6457667440920485,1.9213700765092148,0.8044126580934972
15,3.621403719790023,37,11,0.6729999999999999,0.669,1.3516752281120679,7.343975289588758,0.3032579531427473
3,3.626979808115829,30,12,0.778,0.33,6.6529635066738955,9.051689899335983,0.34203628497198224
103,3.6505968133604885,22,9,0.57,0.125,0.7940325041816139,3.6615298905494797,0.2742664909455925
128,3.667390656661071,9,45,0.19,0.7440000000000001,3.828673005060716,3.7237794676581135,0.6818980241660029
1,3.7004729011169033,27,10,0.659,0.7979999999999999,9.992440146301384,4.7140843552740215,0.2725199998822063
462,3.7073430538738408,9,59,0.21600000000000003,0.7659999999999999,6.575325420131639,1.4409661810172532,0.7394950869493186
17,3.710709507262938,23,23,0.28300000000000003,0.51,7.807448821340847,9.088688041284446,0.43622438586316997
6,3.727451163626754,37,11,0.313,0.777,0.14970343932868851,9.294615673631947,0.2853804330807179
160,3.743820490057996,12,8,0.7070000000000001,0.48,7.603705268160316,0.20142674844023464,0.24403408193029466
223,3.774323451615424,34,7,0.628,0.42700000000000005,2.284656890931951,0.11031043121802142,0.19812608999200165
63,3.8284644253626037,11,49,0.152,0.475,1.2851962520644806,1.9468870778638079,0.7826597720850259
465,3.8350531389647298,11,57,0.12300000000000001,0.892,0.10214024791328807,2.1206366613402303,0.7400513470638543
32,3.840776911963686,1,5,0.794,0.146,3.2498912623737173,1.7494677942565529,0.1761900340206921
29,3.8408735596561785,20,46,0.124,0.48100000000000004,0.6957831380954467,3.5332172048714763,0.6300778968725353
5,3.8901783607677207,3,10,0.252,0.873,9.05409284037116,7.146181746705918,0.30193464597687125
4,3.9129208487418894,37,11,0.174,0.28800000000000003,6.576791056216956,7.3501318571865575,0.2723051749635488
309,3.928658804400965,4,4,0.815,0.715,0.9927188869953107,3.6896072223732896,0.16193642793223262
137,3.9349293184675056,25,49,0.14400000000000002,0.606,2.7323964927901905,5.177450080634962,0.6377962131518871
53,3.9642333040303512,18,6,0.32899999999999996,0.845,9.469182209833834,4.664705121686397,0.16875413013622165
201,4.020367259782656,9,5,0.303,0.728,0.8737747006340337,4.102230610675437,0.15085899201221764
57,4.213567192011995,14,54,0.106,0.816,0.5057756356571096,2.7176317172671793,0.8153580639045686
195,4.230438093805357,6,63,0.109,0.69,2.1573847887773514,1.7134223629545084,0.7252404228784144
